LABEL,TEXT
spam,"Kagyat! Ang iyong Mobile No. ay iginawad ng £ 2000 Bonus Caller Prize sa 5/9/03 Ito ang aming pangwakas na subukang makipag -ugnay sa iyo! Tumawag mula sa Landline 09064019788 Box42Wr29c, 150ppm"
spam,"Kagyat! Ang iyong mobile number *************** ay nanalo ng isang £ 2000 bonus caller prize sa 10/06/03! Ito ang ika -2 pagtatangka upang maabot ka! Tumawag sa 09066368753 ASAP! Box 97n7qp, 150ppm"
spam,Kagyat! Ang iyong mobile number ay iginawad ng garantisadong premyo ng <eurp> 2000. Tumawag sa 09061790125 mula sa landline. Claim 3030. wastong 12hrs lamang 150ppm
spam,Kagyat! Ang iyong mobile number ay iginawad sa isang £ 2000 bonus caller prize. Tumawag sa 09058095201 mula sa Land Line. Wastong 12hrs lamang
spam,Kagyat! Ang iyong mobile number ay iginawad na may garantisadong premyo ng £ 2000. Tumawag sa 09058094454 mula sa Land Line. Claim 3030. wastong 12hrs lamang
spam,Kagyat! Ang iyong mobile number ay iginawad na may garantisadong premyo ng £ 2000. Tumawag sa 09058094455 mula sa Land Line. Claim 3030. wastong 12hrs lamang
spam,Kagyat! Ang iyong mobile number ay iginawad na may garantisadong premyo ng £ 2000. Tumawag sa 09061790121 mula sa Land Line. Claim 3030. wastong 12hrs lamang 150ppm
spam,Kagyat! Ang iyong mobile number ay iginawad na may garantisadong premyo ng £ 2000. Tumawag sa 09061790121 mula sa Land Line. Claim 3030. wastong 12hrs lamang 150ppm
spam,Kagyat! Ang iyong mobile number ay iginawad na may garantisadong premyo ng £ 2000. Tumawag sa 09061790126 mula sa Land Line. Claim 3030. wastong 12hrs lamang 150ppm
spam,"Kagyat! Ang iyong mobile ay iginawad ng isang £ 1,500 bonus caller prize sa 27/6/03. Ang aming pangwakas na pagtatangka 2 Makipag -ugnay sa iyo! Tumawag sa 08714714011"
spam,"Kagyat !! Ang iyong 4* Costa del Sol Holiday o £ 5000 naghihintay na koleksyon. Tumawag sa 09050090044 ngayon Toclaim. SAE, TC S, POBOX334, Stockport, SK38XH, Cost¬ £ 1.50/PM, MAX10MINS"
spam,"Kagyat !! Ang iyong 4* Costa del Sol Holiday o £ 5000 naghihintay na koleksyon. Tumawag sa 09050090044 ngayon Toclaim. SAE, TC S, POBOX334, Stockport, SK38XH, Cost¬ £ 1.50/PM, MAX10MINS"
spam,"Kagyat!: Ang iyong Mobile No. ay iginawad ng isang £ 2,000 na bonus na tumatawag na premyo sa 02/09/03! Ito ang aming ika -2 pagtatangka na makipag -ugnay sa iyo! Tumawag sa 0871-872-9755 Box95qu"
spam,"Kagyat, mahalagang impormasyon para sa gumagamit ng O2. Ngayon ang iyong masuwerteng araw! Alamin kung bakit mag -log in sa http://www.urawinner.com May isang kamangha -manghang sorpresa na naghihintay para sa iyo"
spam,"Kagyat. Mahalagang impormasyon para sa 02 gumagamit. Ngayon ang iyong masuwerteng araw! 2 Alamin kung bakit, mag -log in sa http://www.urawinner.com May isang kamangha -manghang sorpresa na naghihintay sa iyo!"
ham,"Usf sa palagay ko, maaari ring kumuha ng 1 kotse"
ham,Karaniwan ang tao ay walang malay na nasa mga bata ngunit sa mga may sapat na gulang ay maaaring kumilos lamang sila nang abnormally. I.ll Tumawag ka ngayon
spam,"Napili ka upang manatili sa 1 ng 250 nangungunang mga hotel sa British - para sa wala! Holiday na nagkakahalaga sa ¬ £ 350! I -dial 08712300220 upang i -claim - National Rate Call. BX526, SW73SS"
spam,Espesyal na Araw ng mga Puso! Manalo sa ¬ £ 1000 sa aming pagsusulit at dalhin ang iyong kapareha sa biyahe ng isang buhay! Magpadala ng pumunta sa 83600 ngayon. 150p/msg rcvd. CustCare: 08718720201
spam,Espesyal na Araw ng mga Puso! Manalo sa ¬ £ 1000 sa aming pagsusulit at dalhin ang iyong kapareha sa biyahe ng isang buhay! Magpadala ng pumunta sa 83600 ngayon. 150p/msg rcvd. CustCare: 08718720201.
ham,"Wa, ur openin pangungusap na napaka -pormal ... pa rin, ayos lang ako, juz tt i eatin na sobrang n puttin sa timbang ... haha ??... kaya anumang espesyal na nangyari?"
ham,Wah lucky man ... pagkatapos ay makatipid ng pera ... hee ...
ham,Maghintay & lt;#& gt; min ..
ham,"Maghintay na hindi pa rin malinaw ang lahat, hindi ka ba sigurado tungkol sa akin na naiinis o iyon ang dahilan kung bakit ayaw ni X na manirahan sa amin"
ham,"Maghintay, alam mo ba kung ang Wesleys sa bayan? Taya ko ginagawa niya ang mga gamot na hella!"
ham,Nag-aantay sa tawag mo.
spam,wamma makakuha ng inilatag? Nais mo bang tunay na mga lokasyon ng doggin na ipinadala nang direkta sa iyong mobile? Sumali sa UKS pinakamalaking network ng dogging. txt dog hanggang 69696 Ngayon! Nyt. EC2A. 3lp ¬ £ 1.50/msg.
spam,"Wan2 manalo ng isang meet+pagbati sa Westlife 4 u o isang M8? Kasalukuyan silang nasa anong paglilibot? 1) hindi mababagsak, 2) hindi pinangalanan, 3) hindi masusuklian. Text 1,2 o 3 hanggang 83049. Gastos 50p +Std Text"
spam,"Wan2 manalo ng isang meet+pagbati sa Westlife 4 u o isang M8? Kasalukuyan silang nasa anong paglilibot? 1) hindi mababagsak, 2) hindi pinangalanan, 3) hindi masusuklian. Text 1,2 o 3 hanggang 83049. Gastos 50p +Std Text"
spam,Nais mong ilatag 2nite? Nais mo ba ang mga tunay na lokasyon ng dogging na ipinadala nang direkta sa iyong mobile? Sumali sa pinakamalaking network ng dogging ng UK. Txt Park hanggang 69696 ngayon! Nyt. EC2A. 3lp ¬ £ 1.50/msg
spam,Nais mo bang tumawa? Subukan ang chit-chat sa iyong mobile ngayon! Logon sa pamamagitan ng txting ang salita: chat at ipadala ito sa hindi: 8883 cm po box 4217 London w1a 6ZF 16+ 118p/msg rcvd
spam,Gusto mo ng 2 ilatag ngayong gabi? Nais mo bang tunay na mga lokasyon ng dogging na ipinadala ng direktang 2 ur mob? Sumali sa pinakamalaking network ng dogging ng UK bt txting gravel sa 69888! Nt. EC2A. 31p.msg@150p
spam,Gusto mo ng 2 ilatag ngayong gabi? Nais mo bang tunay na mga lokasyon ng dogging na ipinadala ng direktang 2 ur mob? Sumali sa pinakamalaking network ng dogging ng UK sa pamamagitan ng txting ungol sa 69888NYT. EC2A. 31p.msg@150p
spam,Gusto mo ng bagong video phone? 750 anumang oras anumang mga mins sa network? Half Presyo ng Presyo ng Presyo Libreng teksto para sa 3 buwan? Tumugon o tumawag sa 08000930705 para sa libreng paghahatid
spam,Gusto mo ng malinaw na sex sa 30 segundo? RING 02073162414 Ngayon! Nagkakahalaga ng 20p/min
spam,Gusto mo ng malinaw na sex sa 30 segundo? RING 02073162414 Ngayon! Gastos 20p/min GSEX POBOX 2667 WC1N 3XX
spam,Nais mo ba ang pinakabagong handset ng video? 750 anumang oras anumang mga mins sa network? Kalahating pag -upa ng linya ng presyo? Tumugon o tumawag sa 08000930705 para sa paghahatid bukas
spam,"Nais na funk up ur fone na may isang lingguhang bagong tono reply tone2u 2 ang tekstong ito. www.ringtones.co.uk, ang orihinal na pinakamahusay. Nalalapat ang mga rate ng operator ng operator ng 3GBP"
spam,"Nais na funk up ur fone na may isang lingguhang bagong tono reply tone2u 2 ang tekstong ito. www.ringtones.co.uk, ang orihinal na pinakamahusay. Nalalapat ang mga rate ng operator ng operator ng 3GBP"
spam,Warner Village 83118 C Colin Farrell sa Swat This Wkend @warner Village at Kumuha ng 1 Libreng Med. Popcorn! Ipakita lamang ang msg+ticket@kiosk.valid 4-7/12. C t & c @kiosk. Sumagot Sony 4 Mre Film Alok
ham,Ay talagang natutulog at maaari pa rin kapag tumawag ka pabalik. Kaya ang isang teksto ay GR8. Ikaw rock sis. Padadalhan ka ng isang text wen gisingin ko.
ham,Bukas ba ang bukid?
ham,Wat uniporme? Sa saan makukuha?
ham,"Nanonood ng cartoon, pakikinig ng musika at amp; sa Eba kinailangan pumunta sa Temple & amp; simbahan .. paano ka?"
ham,Nanonood ng pelikulang Telugu..wat abt u?
ham,Nanonood ng tv lor ...
ham,"Nasa lola kami. Oh mahal, may sakit ka pa rin? Nakaramdam ako ng shit kaninang umaga ngunit sa palagay ko ay nagugutom lang ako! Isa pang gabi noon. Umalis kami sa Sat."
spam,Kasalukuyan kaming may mensahe na naghihintay sa iyong koleksyon. Upang mangolekta ng iyong mensahe tumawag lamang sa 08718723815.
spam,Mayroon kaming mga bagong lokal na petsa sa iyong lugar - maraming mga bagong tao na nakarehistro sa iyong lugar. Petsa ng tugon upang magsimula ngayon! 18 lamang www.flirtparty.us replys150
spam,"Alam namin ang isang tao na kilala mo na kinagigiliwan ka. Tumawag sa 09058097218 upang malaman kung sino. POBOX 6, LS15HB 150P"
spam,Sinubukan naming tawagan ka muli ang iyong tugon sa aming SMS para sa isang video mobile 750 mins walang limitasyong teksto + libreng camcorder na tugon ng tawag 08000930705 ngayon
spam,Sinubukan naming tawagan ka muli ang iyong tugon sa aming SMS para sa isang video mobile 750 mins walang limitasyong teksto libreng camcorder reply o tumawag ngayon 08000930705 Del Huwebes
spam,Sinubukan naming makipag -ugnay sa iyo muli ang aming alok ng bagong video phone 750 anumang oras anumang network mins kalahating presyo ng pag -upa ng camcorder tumawag sa 08000930705 o tumugon para sa paghahatid ng kasal
spam,Sinubukan naming makipag -ugnay sa iyo muli ang iyong tugon sa aming alok ng 750 mins 150 textand isang bagong tawag sa telepono ng video 08002988890 ngayon o tumugon para sa libreng paghahatid bukas
spam,Sinubukan naming makipag -ugnay sa iyo muli ang iyong tugon sa aming alok ng isang video handset? 750 anumang oras anumang mga network mins? Walang limitasyong teksto? Camcorder? Tumugon o tumawag sa 08000930705 ngayon
spam,Sinubukan naming makipag -ugnay sa iyo muli ang iyong tugon sa aming alok ng isang video handset? 750 anumang oras Networks mins? Walang limitasyong teksto? Camcorder? Tumugon o tumawag sa 08000930705 ngayon
spam,Sinubukan naming makipag -ugnay sa iyo muli ang iyong tugon sa aming alok ng isang video phone 750 anumang oras anumang network mins kalahating presyo line upa camcorder reply o tumawag sa 08000930705
spam,Sinubukan naming makipag -ugnay sa iyo muli ang iyong tugon sa aming alok ng isang bagong Nokia fone at camcorder hit reply o tumawag sa 08000930705 para sa paghahatid
spam,"Maligayang pagdating sa Select, isang serbisyo ng O2 na may dagdag na benepisyo. Maaari mo na ngayong tawagan ang aming mga espesyal na sinanay na tagapayo na libre mula sa iyong mobile sa pamamagitan ng pagdayal sa 402."
spam,"Maligayang pagdating sa UK-Mobile-date Ang MSG na ito ay libre na nagbibigay sa iyo ng libreng pagtawag sa 08719839835. Hinaharap na MGS na sinisingil sa 150p araw-araw. Upang kanselahin Ipadala ang ""Go Stop"" hanggang 89123"
spam,Maligayang pagdating! Mangyaring tumugon sa iyong edad at kasarian upang magsimula. e.g 24m
ham,"Well opisyal ako sa isang pilosopikal na butas, kaya kung nais mong tumawag sa bahay na handa nang mai -save!"
spam,Magaling na England! Kunin ang opisyal na poly ringtone o watawat ng kulay sa yer mobile! tono ng teksto o watawat sa 84199 ngayon! Opt-out txt eng stop. Box39822 w111wx ¬ £ 1.50
spam,Magaling na England! Kunin ang opisyal na poly ringtone o watawat ng kulay sa yer mobile! tono ng teksto o watawat sa 84199 ngayon! Opt-out txt eng stop. Box39822 w111wx ¬ £ 1.50
spam,"Magaling! Ang iyong 4* Costa del Sol Holiday o £ 5000 naghihintay na koleksyon. Tumawag sa 09050090044 ngayon Toclaim. SAE, TCS, POBOX334, Stockport, SK38XH, Cost¬ £ 1.50/PM, MAX10MINS"
spam,"Magaling! Ang iyong 4* Costa del Sol Holiday o £ 5000 naghihintay na koleksyon. Tumawag sa 09050090044 ngayon Toclaim. SAE, TCS, POBOX334, Stockport, SK38XH, Cost¬ £ 1.50/PM, MAX10MINS"
ham,"Magaling, blimey, ehersisyo, oo, naaalala ko ang wot na iyon, hmm."
ham,Well alam kong mag -aalaga sa akin si Z. Kaya walang alalahanin.
ham,"Well siguradong kailangan ni Imma bago ang Thanksgiving, ipapaalam ko sa iyo kung wala ako"
ham,Well wala ng maraming bagay na nangyayari sa Lindsay sa mga bagong taon * buntong -hininga * ilang mga bar sa PTBO at ang asul na heron ay may isang bagay
ham,"Well, tatapusin ko na ang aking paliguan ngayon. Magkaroon ng isang magandang ... fine night."
ham,"Wen you miss something, ang tao ay tiyak na espesyal para sa iyo ..... ngunit kung ang tao ay napaka-espesyal, bakit makaligtaan sila, panatilihin lamang-touch gdeve .."
ham,"Wen ur lovable bcums galit biyuda u, dnt gawin ito seryoso .. coz pagiging galit ay d most childish n totoong paraan ng pagpapakita ng malalim na pagmamahal, pag -aalaga n luv! .. kettoda manda ... have nice day da."
ham,Ay makakakuha ng ilang mga tacos
ham,Anong klase ng & lt;#& gt; Reunion?
spam,Ano ang gusto mo para sa xmas? Paano ang tungkol sa 100 libreng mga text message at isang bagong video phone na may kalahating presyo na pag -upa ng linya? Tumawag ng libre ngayon sa 0800 0721072 upang malaman ang higit pa!
ham,Ang ibig kong sabihin ay hindi makapaghintay na makita ka ulit na nababato sa bridgwater banter na ito
ham,Ang mahalaga ay maiwasan mo ang pag -aalis ng tubig sa pamamagitan ng pagbibigay sa kanya ng sapat na likido
ham,Ano ang plural ng pananaliksik sa pangngalan?
ham,Ano ang lugar na ito na pinag -uusapan mo? Ipaliwanag!
ham,Anong oras ka bumaba mamaya?
ham,Ano ngayon-araw..sunday ay holiday..kaya walang trabaho ..
ham,"Ano ang gagawin natin sa shower, baby?"
ham,Ano ang ginagawa mo? Kumusta ka?
ham,Ang iniisip mo tungkol sa akin. Unang oras na nakita mo ako sa klase.
ham,Ano ang kabuluhan?
ham,Ano ang pangalan ng kawani na kumukuha ng klase para sa amin?
ham,"Ano ba si Bruv, sana nagkaroon ka ng isang mahusay na pahinga. Mayroon bang isang reward na semestre."
ham,Whatsup diyan Hindi mo nais na matulog
ham,Kailan ang oras ng pag -login sa pag -login ... tatay fetching √º bahay ngayon?
ham,Kailan ka sasakay sa iyong bisikleta?
ham,Kailan lalabas ang √º?
ham,Kailan ka nakarating sa library
ham,Kapag mayroon akong mga bagay upang ibenta ang i.ll sabihin sa iyo
ham,Kailan kayo nagbabalik? Sinabi ni G na iniisip mo na hindi manatili para sa MCR
ham,Nasaan ang mga susi ng garahe? Wala sila sa librong
ham,Nasaan ka? Kailangan kita ...
ham,Nasaan ka? Kailan ka nakarating dito?
ham,Saan ka pumunta? Ang aking telepono ay mamamatay kailangan mong manatili dito
ham,Saan ka nagtatago ng estranghero?
ham,Nasaan ang aking boytoy? Namimiss kita ... anong nangyari?
ham,Sino ang nakikita mo?
ham,Bakit mo tinatanong si Princess?
ham,Bakit hindi ka pumunta sabihin sa iyong kaibigan na hindi ka sigurado na nais mong manirahan sa kanya dahil siya ay naninigarilyo ng sobra pagkatapos ay gumugol ng maraming oras na humihiling sa kanya na maging usok
ham,Bakit ka sumama sa amin.
ham,Asawa.Paano alam niya ang oras ng pagpatay nang eksakto
ham,Gagawin. Naubos na sa tren kaninang umaga. Masyadong maraming alak at pie. Matulog ka rin
ham,Bibili ba ng mga bagay ngayon at mail sa iyo. Mayroon ka bang numero ng PO box?
spam,"Makakatagpo ka ba ng iyong kasosyo sa pangarap sa lalong madaling panahon? Ang career mo ba sa 2 ay nagsisimula sa isang flyng? 2 Alamin ang libre, txt horo na sinusundan ng ur star sign, e. g. Horo Aries"
spam,Manalo ng isang £ 1000 cash prize o isang premyo na nagkakahalaga ng £ 5000
spam,Manalo ng £ 200 shopping spree bawat linggo simula ngayon. 2 Maglaro ng Text Store sa 88039. Skilgme. TSCS08714740323 1WINAWK! edad16 ¬ £ 1.50perweeksub.
spam,Manalo ng isang taon na supply ng CDS 4 Isang tindahan ng ur Choice Worth ¬ £ 500 at ipasok ang aming ¬ £ 100 lingguhang gumuhit ng txt music sa 87066 TS & CS www.ldew.com.subs16+1win150ppmx3
spam,Manalo ng isang taon na supply ng CDS 4 Isang tindahan ng ur Choice Worth ¬ £ 500 at ipasok ang aming ¬ £ 100 lingguhang gumuhit ng txt music sa 87066 TS & CS www.ldew.com.subs16+1win150ppmx3
spam,"Manalo ng pinakabagong ""Harry Potter at ang Order ng Phoenix (Book 5) Sumagot Harry, Sagutin ang 5 mga katanungan - pagkakataon na maging una sa mga mambabasa!"
spam,"Manalo ng pinakabagong ‚ Ä úHarry Potter at ang Order ng Phoenix (Book 5) Sumagot Harry, Sagutin ang 5 mga katanungan - pagkakataon na maging una sa mga mambabasa!"
spam,Manalo ng kagyat! Ang iyong mobile number ay iginawad na may isang £ 2000 na garantisadong tawag sa 09061790121 mula sa Land Line. Mag -claim ng 3030 wastong 12hrs lamang 150ppm
spam,"Manalo: Mayroon kaming isang nagwagi! Nanalo si G. T. Foley ng isang iPod! Mas kapana-panabik na mga premyo sa lalong madaling panahon, kaya't pagmasdan ang iyong mobile o bisitahin ang www.win-82050.co.uk"
spam,"Manalo: Mayroon kaming isang nagwagi! Nanalo si G. T. Foley ng isang iPod! Mas kapana-panabik na mga premyo sa lalong madaling panahon, kaya't pagmasdan ang iyong mobile o bisitahin ang www.win-82050.co.uk"
spam,Nagwagi! Bilang isang pinahahalagahan na customer ng network ay napili ka upang makatanggap ng isang £ 900 na gantimpala! Upang mangolekta ng tawag sa 09061701444. wastong 24 na oras lamang. ACL03530150pm
spam,Nagwagi !! Bilang isang pinahahalagahan na customer ng network ay napili ka upang matanggap ang £ 900 na gantimpala na gantimpala! Upang i -claim ang Call 09061701461. Claim Code KL341. Wastong 12 oras lamang.
spam,Nagwagi !! Bilang isang pinahahalagahan na customer ng network ay napili ka upang matanggap ang £ 900 na gantimpala na gantimpala! Upang i -claim ang Call 09061701461. Claim Code KL341. Wastong 12 oras lamang.
ham,Nais kong kasama kita ngayon!
ham,"Nais mo at ang iyong pamilya na maligaya ""x"" mas at maligayang bagong taon nang maaga .."
ham,Wot you wanna do then missy?
ham,Ay talagang pahalagahan kung tatawagin mo ako. Kailangan lang ng isang tao upang makausap.
spam,Nais mo bang makita ang aking mga xxx litrato na sobrang init sila ay halos pinagbawalan sila sa UK!
spam,Wow! Bumalik ang mga lalaki. Dumaan sa 2007 UK tour. Manalo ng VIP Tickets & Pre-Book kasama ang VIP Club. Txt club hanggang 81303. trackmarque ltd info@vipclub4u.
ham,"Wow. Hindi ko napagtanto na napahiya ka sa iyong mga accomodations. Akala ko nagustuhan mo ito, dahil ginagawa ko ang makakaya ko at palagi kang nasisiyahan sa ""The Cave"". Pasensya na hindi ako at wala pang ibigay. Pasensya na nag -alok ako. Humihingi ako ng pasensya na ang iyong silid ay napapahiya."
ham,"Wow. Tama ka! Hindi ko sinasadyang gawin iyon. Sa palagay ko kapag sumuko ako sa mga kalalakihan sa Boston at binago ang aking lokasyon sa paghahanap sa NYC, may nagbago. Cuz sa aking pahina ng signin na sinasabi pa rin nito sa Boston."
spam,Xclusive@clubsaisai 2morow 28/5 soiree speciale zouk na may mga nichols mula sa Paris.Free Roses 2 Lahat ng mga kababaihan !!! Impormasyon: 07946746291/07880867867
spam,"Ang mga tiket ng Xmas & New Year Eve ay ibinebenta na ngayon mula sa club, sa araw mula 10:00 hanggang 8:00, at sa Huwebes, Biyernes & Sat Night ngayong linggo. Mabilis silang nagbebenta!"
spam,Ang Xmas ay darating at ur iginawad alinman sa £ 500 CD Gift Voucher & Free Entry 2 r ¬ £ 100 Lingguhang Gumuhit ng TXT Music sa 87066 TNC www.ldew.com1win150ppmx3age16subscription
spam,"Nag -aalok ng Xmas! Pinakabagong Motorola, Sonyericsson & Nokia & Free Bluetooth o DVD! Double mins & 1000 TXT sa Orange. Tumawag sa MobileUpd8 sa 08000839402 o call2optout/4qf2"
spam,Gumuhit ng Xmas Prize! Sinusubukan naming makipag -ugnay sa U. Ngayon ang draw ay nagpapakita na nanalo ka ng isang £ 2000 na garantisadong premyo. Tumawag sa 09058094565 mula sa Land Line. Wastong 12hrs lamang
spam,"XXXMOBILEMOVIECLUB: Upang magamit ang iyong kredito, i -click ang link ng WAP sa susunod na mensahe ng TXT o mag -click dito >> http: // wap. XXXMOBILEMOVIECLUB.com?n=QJKGIGHJJGCBL"
